id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
44013933,Little Manhattan in the very Centre of Antwerp,264227234,Eyskens,,Theaterbuurt-Meir,51.21886,4.40539,Entire home/apt,184,2,103,2024-12-08,3.65,2,73,24,
44053191,Newly renovated condo in the city center,36688951,Tim,,Centraal Station,51.21659,4.41674,Entire home/apt,,3,5,2020-08-20,0.09,4,0,0,
44060750,Beautiful & cosy apartment in the heart of Antwerp,72269065,Darius,,Stadspark,51.2114,4.41049,Entire home/apt,125,14,13,2024-10-07,0.35,1,236,4,
44086802,Spacious appartment above the roofs in Antwerp,1548908,Matthias,,Borgerhout Intra Muros Noord,51.21414,4.43862,Entire home/apt,,2,69,2024-11-03,1.28,1,1,20,
44091608,"Design apartment, heart of Antwerp",170532458,Catherine,,Theaterbuurt-Meir,51.21463,4.40832,Entire home/apt,72,2,223,2024-12-25,4.47,2,216,61,
44129297,Expat apt. with great indoor terrace and location,60756836,Ann,,Nieuw - Zuid,51.20594,4.38562,Entire home/apt,95,88,1,2023-03-15,0.05,7,272,0,
44131326,Logeren in een uniek historisch pand. Locatie +AAA,252601013,Deborah,,Historisch Centrum,51.21956,4.40207,Entire home/apt,128,1,191,2024-12-15,3.53,1,343,44,
44171976,Tropical holiday room in the city center,355640832,Ben,,Zurenborg,51.20757,4.43308,Private room,126,1,261,2024-11-17,4.84,1,227,53,
44202777,Appartement met parkeerplaats aan Park Spoor Noord,349847501,Inge,,Amandus - Atheneum,51.22926,4.42115,Entire home/apt,,5,30,2021-12-14,0.58,1,0,0,
44233503,Trendy Bauhaus apartment,3488121,Jan,,Oud - Merksem,51.2393,4.4378,Entire home/apt,75,15,14,2023-12-30,0.26,1,365,1,
44236595,"☘ Japanese loft city of Antwerp, 5-star location",182678477,Sleep Inn Antwerp,,Theaterbuurt-Meir,51.2141,4.40946,Entire home/apt,260,1,240,2024-11-11,4.43,43,156,33,
44259047,Cozy Apartment near Central Station,1864458,Folker,,Amandus - Atheneum,51.21999,4.42271,Entire home/apt,,2,4,2021-09-25,0.08,1,0,0,
44286508,"Suite ""Ocean Dive"" (Triplex with roof terrace)",38724058,Anatoly,,Brederode,51.20637,4.40334,Entire home/apt,152,2,4,2024-02-25,0.12,3,75,1,
44293571,Nice place,357129063,Adama,,Stuivenberg,51.22108,4.43419,Entire home/apt,,1,2,2020-11-15,0.04,1,0,0,
44360021,Rubens' Suite,15780894,Simon,,Universiteitsbuurt,51.22167,4.40661,Private room,65,1,298,2024-12-08,5.53,10,8,83,
44365573,Beleef Antwerpen als een local inclusief 2 fietsen,11412791,Vicky,,Borgerhout Intra Muros Noord,51.22017,4.44153,Entire home/apt,80,3,69,2024-12-16,1.33,1,334,19,
44367871,Beautiful bright 2BDR apartment at best location,43247005,Rebecca,,Historisch Centrum,51.217461,4.402805,Entire home/apt,194,1,54,2024-12-18,1.19,14,326,29,
44398216,Cosy family house with nice garden,193608927,Sam,,Hoboken - Noord,51.18062,4.36735,Entire home/apt,,1,1,2020-08-23,0.02,1,0,0,
44467257,Bright apartment on prime location in Antwerp,75628060,Jelle,,Brederode,51.20478057861328,4.399436950683594,Entire home/apt,149,1,70,2024-12-25,1.35,1,160,6,
44564619,Luxury Suites Riverside Residence 4 persons,360632244,Deili,,Historisch Centrum,51.22007,4.39577,Entire home/apt,119,1,25,2024-09-20,0.47,7,80,1,
44565286,Luxury Suites Riverside Residence 2 persons,360632244,Deili,,Historisch Centrum,51.21985,4.39752,Entire home/apt,119,1,61,2024-08-22,1.14,7,85,4,
44572998,Riverside Luxury Apartment- max 4 persons,360632244,Deili,,Historisch Centrum,51.2196,4.39644,Entire home/apt,119,1,68,2024-08-25,1.28,7,79,6,
44661497,Groot app met verwarmd buitenzwembad,38638634,Andy,,Deurne Zuid West,51.20457,4.45303,Entire home/apt,200,7,13,2024-08-27,0.31,1,87,3,
44672289,Cosy House ~ hosting 7 ~ near Central Station,4396703,Son,,Amandus - Atheneum,51.22149,4.4259,Entire home/apt,245,2,115,2024-12-22,2.61,1,268,29,
44805122,Lichtrijke studio in Art-nouveau buurt!,26674270,Djenna,,Oud - Berchem,51.20377,4.43509,Entire home/apt,,5,4,2021-02-08,0.08,1,0,0,
44809523,"Bright, cosy & charming studio",196292267,Gwin,,Stadspark,51.21047,4.40881,Entire home/apt,89,93,161,2024-11-24,5.15,1,361,49,
44833731,Gastensuite op centrale ligging met airco,35762040,Thijs & Kristof,,Harmonie,51.20837,4.40432,Entire home/apt,,2,127,2023-10-08,2.41,2,0,0,
44940652,Antwerpen Art Deco App met groot zonnig dakterras,67593923,Margaux,,Tentoonstellingswijk,51.19146,4.3966,Entire home/apt,,1,1,2020-10-22,0.02,1,0,0,
44989043,Magical little house near Rivierenhof in Antwerpen,21199139,Willem,,Deurne Dorp - Gallifort,51.22122,4.45856,Entire home/apt,,10,5,2022-08-25,0.10,1,0,0,
45053653,Dambrugge House: spacious house in Antwerp Center,228207262,Ann,,Amandus - Atheneum,51.22633,4.4211,Entire home/apt,180,50,0,,,6,363,0,
45063566,Cosy Room,133071104,Hotel,,Historisch Centrum,51.21866,4.39597,Private room,149,1,1,2022-09-09,0.04,2,116,0,
45095220,Small studio 1 in Antwerp Center,60756836,Ann,,Brederode,51.20252,4.39669,Entire home/apt,65,50,5,2023-10-29,0.14,7,123,0,
45111334,Luxery Suite,133071104,Hotel,,Historisch Centrum,51.21919,4.39489,Private room,273,1,0,,,2,0,0,
45170372,Flat w/ Lush View near Forrest&River + freeparking,3767005,Peter,,Linkeroever,51.23175,4.37797,Entire home/apt,,3,8,2021-09-04,0.16,1,0,0,
45284437,Modern 2BDR flat @ best location + sunny terrace!,43247005,Rebecca,,Historisch Centrum,51.2175,4.40281,Entire home/apt,208,1,66,2024-12-24,3.04,14,360,46,
45305650,Leuk appartement in de bruisende Zurenborgwijk,228526004,Nicolas,,Oud - Berchem,51.20472,4.43601,Entire home/apt,,3,26,2024-12-15,1.00,1,0,8,
45328598,Antwerpen Zuid prachtige studio,266459997,Nele,,Zuid,51.21065,4.39615,Entire home/apt,106,2,82,2024-12-15,1.58,1,335,26,
45371643,Bonjour Apartments 2,127787502,Olena,,Theaterbuurt-Meir,51.21946,4.40588,Entire home/apt,132,1,36,2024-08-07,0.69,18,346,7,
45477021,"In het groen, maar toch vlak bij de stad: BellVert",367958666,Christa,,Hoboken - Centrum,51.17902,4.34581,Entire home/apt,88,2,44,2024-12-15,0.88,2,251,18,
45477131,"in a green neighborhood, nearby Antwerp city",367958666,Christa,,Hoboken - Centrum,51.17898,4.34708,Entire home/apt,88,2,11,2024-10-16,0.21,2,257,2,
45560571,Bussines apartment Hoboken,368780735,Оксана,,Hoboken - Noord,51.177,4.36973,Entire home/apt,,6,0,,,13,0,0,
45767353,Licht en luxueus appartement bij Het Zuid,6091257,Nele,,Brederode,51.20484,4.39566,Entire home/apt,173,2,7,2023-08-08,0.17,3,350,0,
45854614,"Kapu-Kapu (very spacious, bright, & super central)",18994294,Vadim,,Theaterbuurt-Meir,51.21111,4.40349,Entire home/apt,183,3,40,2024-12-02,0.79,1,304,9,
45857571,Cozy  Apartment in Antwerp Central,23417050,Sam,,Centraal Station,51.217350006103516,4.4195051193237305,Entire home/apt,87,1,68,2024-09-30,1.59,7,303,2,
45857689,Charming  Apartment in Antwerp Central,23417050,Sam,,Centraal Station,51.21626,4.41977,Entire home/apt,146,1,69,2024-03-09,1.49,7,333,3,
45857750,Charming  Apartment in Antwerp Central,23417050,Sam,,Centraal Station,51.21689,4.41991,Entire home/apt,154,1,85,2024-12-07,1.90,7,331,5,
45858253,Beautiful Familyapartment right in Central station,23417050,Sam,,Centraal Station,51.21819,4.42004,Entire home/apt,146,1,76,2024-09-20,1.72,7,322,1,
45858301,Family Apartment right in the center of Antwerp,23417050,Sam,,Centraal Station,51.217350006103516,4.4195051193237305,Entire home/apt,101,1,39,2024-11-27,0.85,7,321,7,
45858329,Cozy Apartment right in the center of Antwerp,23417050,Sam,,Centraal Station,51.2182,4.41902,Entire home/apt,167,1,69,2024-03-17,1.56,7,332,1,
45859043,Rooftop Apartment  In the heart of Antwerp,23417050,Sam,,Centraal Station,51.21702,4.41884,Entire home/apt,109,1,71,2024-10-27,1.66,7,313,4,
45944698,Appartement op 15 minuten fietsen van het centrum.,73792087,Annouk,,Hoboken - Noord,51.18066,4.34927,Private room,,2,1,2020-11-30,0.02,1,0,0,
45999881,Hemeltje,92937655,Rudi,,Stadspark,51.209209,4.410479,Entire home/apt,94,3,51,2024-10-31,1.08,1,329,8,
46006803,Apartment with unique view on the Cathedral F1,372923939,Caroline,,Historisch Centrum,51.21834,4.40064,Entire home/apt,71,2,295,2024-12-22,5.94,4,331,62,
46044460,"Large,cosy and full equipped appartment",52381464,Pieter,,Borgerhout Intra Muros Zuid,51.21026,4.42788,Entire home/apt,,90,24,2023-04-10,0.48,1,93,0,
46174351,"8,Carnot Apartments 8. ( 3 sleeping rooms).",127787502,Olena,,Centraal Station,51.21697,4.42642,Entire home/apt,,1,30,2024-10-20,0.64,18,265,14,
46185194,Charming 100m2 Entire Apartment -Garden city,203107475,Jianli,,Donk,51.27594,4.45527,Entire home/apt,114,2,45,2024-10-25,1.12,1,52,20,
46208776,"New studio in the center of Antwerp, good location",60756836,Ann,,Harmonie,51.20838,4.40556,Entire home/apt,70,84,1,2024-07-28,0.19,7,301,1,
46211525,Duplex studio in centrum Antwerpen,49188216,Anne,,Centraal Station,51.21082,4.42608,Entire home/apt,,7,32,2024-03-17,0.67,1,38,2,
46219715,Casa Plantin + Parking at the beautiful city park!,216924934,Hafiza Rebal,,Stadspark,51.21024,4.41877,Entire home/apt,235,1,79,2024-09-20,1.59,1,227,7,
46348035,Urban Jungle w/ King Bed near Centre w/ Netflix,148308861,Younes,,Haringrode,51.20499,4.42286,Entire home/apt,206,2,220,2024-12-22,5.04,1,178,84,
46364531,"Dé Penthouse, oase van licht en inspiratie.",6091257,Nele,,Brederode,51.20359,4.3962,Entire home/apt,285,2,42,2024-12-12,0.86,3,346,4,
46406375,Luxurious appartement with home cinema equipment,75523394,Burak,,Nieuw - Kwartier Oost,51.18297,4.43684,Entire home/apt,,1,0,,,1,0,0,
46447673,Charming Apartment with Cathedral View in Antwerp,372923939,Caroline,,Historisch Centrum,51.22045,4.40226,Entire home/apt,70,2,297,2024-12-24,5.98,4,352,63,
46468395,Cozy Central Apartment with Cathedral View,372923939,Caroline,,Historisch Centrum,51.21882,4.40218,Entire home/apt,97,2,328,2024-12-26,6.60,4,246,79,
46468536,Charming apartment in the heart of the city !,372923939,Caroline,,Historisch Centrum,51.22002,4.40185,Entire home/apt,77,2,346,2024-12-25,6.96,4,351,87,
46528044,Cosy City Apartment with Terrace,85451540,Marianne,,Amandus - Atheneum,51.22298812866211,4.417316913604736,Entire home/apt,,60,2,2024-04-26,0.22,2,329,2,
46589947,Mooie gezellige studio in Parktoren Antwerpen,118144932,Ashot,,Amandus - Atheneum,51.22921,4.41664,Entire home/apt,42,365,0,,,1,365,0,
46631642,Apartment with river view from the balcony,159803628,Alexandra,,Zuid,51.21067,4.38815,Entire home/apt,,500,0,,,1,0,0,
46633313,Ecclectic Antwerp townhouse,1718830,Sachli,,Amandus - Atheneum,51.2236,4.41852,Entire home/apt,200,4,16,2024-07-21,0.33,1,169,2,
46669399,Charming Private Studio - Nearby Central Station,377191166,Iris,,Amandus - Atheneum,51.22069,4.42326,Private room,42,21,24,2024-09-11,0.50,2,294,8,
46669531,"Clodette""s appartement in the old part of Antwerp",214067983,Clodette,,Historisch Centrum,51.22087,4.39949,Entire home/apt,104,2,144,2024-12-08,2.96,2,239,32,
46791742,Luxury Suites Historic Center,360632244,Deili,,Historisch Centrum,51.220448,4.399256,Entire home/apt,119,1,46,2024-08-14,0.93,7,62,4,
46792325,Luxury Suites Historic Center 3,360632244,Deili,,Historisch Centrum,51.21999,4.40019,Entire home/apt,119,1,3,2022-11-01,0.09,7,61,0,
46792462,Luxury Suits Historic Center 2,360632244,Deili,,Historisch Centrum,51.21969,4.39985,Entire home/apt,119,1,6,2021-12-17,0.12,7,63,0,
46815657,Sleep between art and design ... Wake up inspired!,13308003,Pieter,,Borgerhout Extra Muros,51.20691,4.45191,Entire home/apt,120,2,45,2024-12-15,0.95,2,94,9,
46849118,Wilrijk (Antwerp) : Big bedroom with bureau (32m2),232962937,Julie,,Wilrijk Centrum,51.16415,4.38794,Private room,,1,3,2023-09-29,0.08,3,0,0,
46891676,The Riders Lodge,165436938,Ella,,Historisch Centrum,51.21841,4.3976,Entire home/apt,71,1,104,2024-10-30,2.36,112,293,43,
46893232,The Riders Lodge,317037207,Lisa,,Historisch Centrum,51.22024,4.39893,Entire home/apt,71,1,63,2024-12-26,1.36,53,293,17,
46896321,"Lovely, Quiet Space in Best Location in Antwerp",48112969,Danette,,Zuid,51.209328,4.399148,Entire home/apt,85,3,33,2023-08-14,0.70,1,154,0,
46937476,Studio in the heart of the city,377080277,Rivka,,Zuid,51.21102,4.3972,Entire home/apt,,4,2,2021-01-03,0.04,3,0,0,
47041116,Appartement Sint-Jacob,77512418,Kevin,,Universiteitsbuurt,51.22052,4.41384,Entire home/apt,99,14,30,2024-09-25,0.70,1,237,6,
47051180,100 sqm of Luxury next to Middelheim & University,380319849,Nele,,Hoogte,51.18240737915039,4.393702983856201,Entire home/apt,135,5,31,2024-09-15,0.65,1,204,3,
47067958,Nice two bedroom for 4 persons with big terrasse,377080277,Rivka,,Hoboken - Noord,51.18367,4.37526,Entire home/apt,,5,0,,,3,0,0,
47169540,Gezellige verdieping in Bohemian chic-stijl - 5P,1535806,Stefan,,Harmonie,51.20891,4.40804,Private room,103,2,12,2022-10-07,0.26,2,0,0,
47187989,Studio Cuperus,24552875,Laura,,Haringrode,51.20476,4.42673,Entire home/apt,110,2,6,2023-12-17,0.35,1,35,0,
47228747,Gezellige verdieping in Bohemian chic-stijl - 4P,1535806,Stefan,,Harmonie,51.2089,4.40804,Private room,103,2,25,2023-01-04,0.59,2,0,0,
47237017,Studio in cohousing project nearby central station,377191166,Iris,,Amandus - Atheneum,51.21966,4.42351,Private room,48,6,1,2021-01-11,0.02,2,0,0,
47248319,Unique 1-BR in Antwerp's Heart,222831298,Arne,,Historisch Centrum,51.22024917602539,4.398387908935547,Entire home/apt,108,2,316,2024-12-16,6.65,20,170,51,
47287486,Huisje in rustige steeg in hartje Antwerpen,370171821,Diane,,Sint-Andries,51.213154,4.394853,Entire home/apt,,2,56,2024-10-20,1.30,1,0,11,
47346106,1 room in a students house,46918022,Evi,,Amandus - Atheneum,51.22889,4.42348,Private room,29,21,4,2023-12-31,0.22,1,86,1,
47445558,"Charming Antwerp Studio: Explore the City, Netflix",102711282,Benjamin,,Amandus - Atheneum,51.2181,4.42985,Entire home/apt,60,1,300,2024-12-24,6.27,2,138,79,
47580471,Double room at top-location with private bathroom,228912991,Lien,,Amandus - Atheneum,51.223656,4.416461,Private room,74,1,95,2024-10-27,2.25,1,171,19,
47593160,Charming ground floor with garden @ citycenter,14595748,Ellen,,Universiteitsbuurt,51.2236,4.40976,Entire home/apt,113,1,298,2024-12-10,6.74,4,157,74,
47783038,Artistic Guesthouse FRIDA - Hidden Gem in Antwerp,4715596,Caroline & Klaas,,Borgerhout Intra Muros Noord,51.21462,4.43799,Entire home/apt,95,2,44,2024-11-30,0.92,3,76,10,
47825291,One bedroom in a prime location for 2 person,377080277,Rivka,,Zuid,51.21034,4.3965,Entire home/apt,,4,0,,,3,0,0,
47898287,Historic Palace 2,361513412,Daily,,Historisch Centrum,51.220088958740234,4.396993160247803,Entire home/apt,116,1,126,2024-11-04,2.66,9,157,7,
48038799,New 1 bedroom apartment with a rooftop terrace,63748157,Kristýna,,Hoboken - Centrum,51.17822,4.35709,Entire home/apt,75,25,23,2024-04-30,0.50,1,117,2,
48127083,Spectacular apartment with 100% Cathedral view.,49865951,Julie,,Historisch Centrum,51.22027,4.40085,Entire home/apt,146,2,53,2024-12-06,1.47,2,154,15,
48140693,The Wonder Shore,303244728,Alessandro,,Eilandje,51.23200351947483,4.414433349737554,Entire home/apt,91,2,123,2024-12-20,4.93,1,121,48,
48176412,Studio Saint-Jean,80286387,Gwen,,Amandus - Atheneum,51.22607,4.41665,Entire home/apt,85,2,30,2024-08-18,0.68,1,2,4,
48193936,Chic Urban Haven in Antwerp's Vibrant District,182436482,Daan,,Zuid,51.21132,4.39325,Entire home/apt,132,2,89,2024-10-06,1.91,4,357,42,
48198440,Loft in Antwerp,9437912,Iona,,Borgerhout Intra Muros Noord,51.22040557861328,4.441836833953857,Entire home/apt,133,2,14,2024-11-10,0.34,1,133,12,
48217222,Beautiful appartment in the heart of Antwerp,378128596,Pieter,,Historisch Centrum,51.219097,4.397375,Entire home/apt,190,2,149,2024-12-27,3.67,1,0,40,
48227279,"Recently renovated, light apartment at great spot",70627813,Enid,,Nieuw - Kwartier Oost,51.18465,4.43955,Entire home/apt,39,30,5,2024-11-17,0.18,1,165,3,
48261827,Design appartement at top location,266540939,Katia,,Theaterbuurt-Meir,51.21348,4.40731,Entire home/apt,185,7,10,2024-12-25,0.35,1,261,2,
48278438,Cozy apartment in the best spot of Antwerpen.,70922398,Zoe,,Zuid,51.21126,4.39827,Entire home/apt,120,1,139,2024-11-08,3.68,1,71,108,
48418527,The Main Square Residence 2,317037207,Lisa,,Historisch Centrum,51.21803,4.40007,Entire home/apt,71,1,48,2024-12-21,1.14,53,332,29,
48436742,Charming Antwerpen!,156215779,Laura,,Stadspark,51.21077,4.41005,Entire home/apt,,2,141,2023-10-15,3.36,1,0,0,
48496645,CoCo Romantic in trendy central hotspot Antwerp,162200669,Wout,,Zuid,51.20934,4.3992,Entire home/apt,119,2,109,2024-11-24,2.38,2,265,11,
48522200,Cozy new ground floor appartement with garden,159055599,Tinne,,Donk,51.28067,4.44356,Entire home/apt,130,11,18,2024-09-05,0.42,1,353,6,
48574432,Luxury Suites Boutique,360632244,Deili,,Historisch Centrum,51.22,4.39686,Entire home/apt,119,1,87,2024-12-02,1.95,7,0,24,
48635120,Industrial central district,182678477,Sleep Inn Antwerp,,Theaterbuurt-Meir,51.21519,4.40981,Entire home/apt,198,1,41,2024-02-25,0.89,43,337,3,
48817011,Studio de 35m2,244272948,Arass Hotel***& Business Flats,,Zurenborg,51.20933,4.42628,Entire home/apt,134,1,16,2024-11-17,0.38,14,336,2,
48817272,Studio de 35m2 en plein coeur d'Anvers,244272948,Arass Hotel***& Business Flats,,Zurenborg,51.2099,4.42634,Entire home/apt,134,7,1,2023-02-04,0.04,14,336,0,
48817644,Belle chambre de 35m2 au coeur d'Anvers,244272948,Arass Hotel***& Business Flats,,Borgerhout Intra Muros Zuid,51.21091,4.42812,Entire home/apt,126,1,2,2024-10-31,0.28,14,287,2,
48818125,Appartement 55m2 au coeur d'Anvers,244272948,Arass Hotel***& Business Flats,,Centraal Station,51.21128,4.42687,Entire home/apt,,1,57,2024-08-04,1.26,14,245,1,
48818312,Bel Appartement 55m2 en plein coeur d'Anvers,244272948,Arass Hotel***& Business Flats,,Centraal Station,51.21081,4.42636,Entire home/apt,153,7,6,2022-07-30,0.15,14,245,0,
49046146,Unique house for 12 people at Grote Markt Antwerp,127657940,Dirk & Kristin,,Historisch Centrum,51.221531,4.402266,Entire home/apt,357,1,100,2024-12-15,2.35,2,225,31,
49133684,Beautiful city apartment with a great river view,37848810,Dominic,,Historisch Centrum,51.22568,4.40091,Entire home/apt,174,2,204,2024-12-03,4.58,2,249,37,
49156426,A tropical stay in the touristic heart of Antwerp,396494764,Christophe,,Zuid,51.21097,4.39993,Private room,155,1,42,2023-10-03,0.94,3,216,0,
49174407,Luxueuze vakantiewoning in centrum outdoor sauna,15216532,Pascal,,Universiteitsbuurt,51.21997,4.41278,Entire home/apt,231,2,159,2024-11-19,3.65,2,207,30,
49266030,adorable apartment near the city centre,266738812,Jeroen,,Stadspark,51.20784,4.41557,Entire home/apt,,2,0,,,1,0,0,
49284867,Gezellig appartementje op toplocatie!,68066450,Fiona,,Theaterbuurt-Meir,51.21682,4.40801,Entire home/apt,66,2,212,2024-12-20,4.73,1,62,64,
49380967,Traditional chic high ceilings apt w Aircos/Garage,42194389,Aymeric,,Harmonie,51.20304,4.4086,Entire home/apt,223,2,115,2024-12-13,3.08,1,296,25,
49429537,Luxury Suites Central Station,361513412,Daily,,Centraal Station,51.21823,4.41976,Entire home/apt,116,1,11,2024-10-27,0.25,9,351,4,
49458243,Modern design and bright loft with view on the MAS,259360296,Isabelle,,Historisch Centrum,51.22741,4.4048,Entire home/apt,315,2,33,2022-09-18,0.79,1,104,0,
49465982,Cozy Antwerp apartment with garden,25028542,Sebastien,,Oosterveld - Elsdonk,51.17621,4.42932,Private room,87,2,11,2024-05-24,0.25,1,361,1,
49474594,Sunny apartment with view of the zoo and station,50587003,Vincent,,Centraal Station,51.21584,4.42635,Entire home/apt,63,250,9,2024-08-23,0.22,1,118,2,
49539286,Expat apartment in Antwerp with loads of parking,220728505,Laurent,,Markgrave,51.19241,4.41183,Entire home/apt,42,30,12,2023-06-27,0.28,1,106,0,
49613517,"Coffee Lovers Flat, sunny & view on park",55406436,Dietrich & Sofie,,Amandus - Atheneum,51.222694396972656,4.420680999755859,Entire home/apt,125,5,16,2024-11-05,0.36,3,29,4,
49666839,near the central station,376514841,Petro,,Borgerhout Intra Muros Zuid,51.21508,4.42903,Entire home/apt,,10,0,,,1,0,0,
49688892,Apartment 41,154154970,Charlotte,,Brederode,51.2056,4.39283,Entire home/apt,,2,6,2024-12-08,0.14,1,0,3,
49719653,Private room in a shared family appartement.,151274831,Mario,,Linkeroever,51.21894,4.37095,Private room,40,21,6,2022-12-14,0.14,2,179,0,
49743964,Charming 1BR Apartment in the Heart of Antwerp,317037207,Lisa,,Historisch Centrum,51.22441,4.40286,Entire home/apt,71,1,86,2024-12-13,1.96,53,355,27,
49744202,1BR Heartwarming Cozy Apartment in Antwerp Center,317037207,Lisa,,Historisch Centrum,51.22491,4.40256,Entire home/apt,71,1,45,2024-10-18,1.07,53,354,14,
